APPLICATION_ID|REFERENCE_ID|REQUESTED_PRODUCT_TYPE_CODE|REQUESTED_SUBPRODUCT_TYPE_CODE|REQUESTED_PROMO_TYPE_CODE|SOURCE_CHANNEL_TYPE_CODE|EXTERNAL_TRACKING_CODE|SOURCE_IP|ORIGINATION_DTTM|TERMS_ACCEPTANCE_RESPONSE|TERMS_ACCEPTANCE_DTTM|CURRENT_DECISION_ID|CURRENT_QUEUE_TYPE_CODE|CURRENT_DECISION_STATUS_TYPE_CODE|APPLICATION_STATUS_TYPE_CODE|CHECKED_OUT_USER_ID|CHNG_DTTM|INSRT_TS|CHNG_TS|INSRT_USR_ID|CHNG_USR_ID|ACTIVE_FLAG|BEST_GUEST_MATCH_FLAG|TRIPS_090_DAYS|TRIPS_180_DAYS|TRIPS_270_DAYS|TRIPS_360_DAYS|SOURCE_CODE|IP_ADDRESS|FUND_TRANSFER_AUTHORIZE|ELECTRONIC_CONSENT|CARD_AGREEMENT|PRIVACY_POLICY|MESSAGE_VERSION_NUMBER|SOLICITATION_STORE_NUMBER|RINGING_STORE_NUMBER|SOLICITATION_TEAM_MEMBER|RINGING_TEAM_MEMBER|PRIVATE_LABEL_ONLY|CO_BRAND_ONLY|TERMS_VERSION|APR_TYPE|POS_BASKET_SIZE|PRE_APPROVED_ID|PRE_APPROVED_CODE|SOLICITATION_OFFER|PIN_SELECTED|WEB_DATA_1|WEB_DATA_2|WEB_DATA_3|WEB_DATA_4|WEB_DATA_5
179180|TCC-180123249714|1|||2|||2018-01-15 02:54:06.417601|1|2018-01-23 02:54:08.845000|180680|7|1|1||2018-01-23 02:54:06.417601|2018-01-15 02:54:06.417601|2018-01-23 02:54:04.372823|05945fa0-9c8b-11dd-ad8b-0800200c9a66|05945fa0-9c8b-11dd-ad8b-0800200c9a66|1|1|0|0|0|0|1000|192.1.199.1|0|1|1|1|1|2276|2305|3986|18163|1|0|F8323K15R0812117|1|2|333|12||0|cVA7b5lepuJKUCXHqj2DK7qpRxP6VmZkdtKmjBv4RMLpUN8GzlCFN4ErMD27beQZCtwYwkiNeEf8idTjVDMSAYx3vU71rEZK5ir2|cVA7b5lepuJKUCXHqj2DK7qpRxP6VmZkdtKmjBv4RMLpUN8GzlCFN4ErMD27beQZCtwYwkiNeEf8idTjVDMSAYx3vU71rEZK5ir2|cVA7b5lepuJKUCXHqj2DK7qpRxP6VmZkdtKmjBv4RMLpUN8GzlCFN4ErMD27beQZCtwYwkiNeEf8idTjVDMSAYx3vU71rEZK5ir2|cVA7b5lepuJKUCXHqj2DK7qpRxP6VmZkdtKmjBv4RMLpUN8GzlCFN4ErMD27beQZCtwYwkiNeEf8idTjVDMSAYx3vU71rEZK5ir2|cVA7b5lepuJKUCXHqj2DK7qpRxP6VmZkdtKmjBv4RMLpUN8GzlCFN4ErMD27beQZCtwYwkiNeEf8idTjVDMSAYx3vU71rEZK5ir2
179160|TCC-180123249710|1|||2|||2018-01-15 02:31:29.210899|1|2018-01-23 02:31:32.575000|180660|7|1|1||2018-01-23 02:31:29.210899|2018-01-15 02:31:29.210899|2018-01-23 02:31:26.832851|05945fa0-9c8b-11dd-ad8b-0800200c9a66|05945fa0-9c8b-11dd-ad8b-0800200c9a66|1|1|0|0|0|0|1000|192.1.199.1|1|1|1|1|1|2277|1956|16096|24344|1|0|F8323K15R0812117|1|2|333|12|555|0|jdWLYwOJQKro0DsrFuY10fZq7ZpjndHGuikRVwuGyPeYrcvW5YoseKlh1CFfSOTp46jwieu4swTcOfmk1gCE6WkNAgRmo5QndPUv|jdWLYwOJQKro0DsrFuY10fZq7ZpjndHGuikRVwuGyPeYrcvW5YoseKlh1CFfSOTp46jwieu4swTcOfmk1gCE6WkNAgRmo5QndPUv|jdWLYwOJQKro0DsrFuY10fZq7ZpjndHGuikRVwuGyPeYrcvW5YoseKlh1CFfSOTp46jwieu4swTcOfmk1gCE6WkNAgRmo5QndPUv|jdWLYwOJQKro0DsrFuY10fZq7ZpjndHGuikRVwuGyPeYrcvW5YoseKlh1CFfSOTp46jwieu4swTcOfmk1gCE6WkNAgRmo5QndPUv|jdWLYwOJQKro0DsrFuY10fZq7ZpjndHGuikRVwuGyPeYrcvW5YoseKlh1CFfSOTp46jwieu4swTcOfmk1gCE6WkNAgRmo5QndPUv
179140|TCC-180123249708|1|||2|||2018-01-15 02:29:46.315955|1|2018-01-23 02:29:43.603000|180640|14|4|1||2018-01-23 02:29:46.315955|2018-01-15 02:29:46.315955|2018-01-23 02:29:45.207248|05945fa0-9c8b-11dd-ad8b-0800200c9a66|05945fa0-9c8b-11dd-ad8b-0800200c9a66|1|1|0|0|0|0|1000|192.1.199.1|1|1|0|1|1|2278|2361|7962|28106|1|0|9802000004081710|1|3|333|12|555|0|KKR8lPB6Jsr1YyfK8DaGgsiikxmyDXnzR8c8raScHXdUclHF2ChOmrtBOShn8T9j3ZzaneGBy4hjbPDq9oBVauVgomrlJmENJyyX|KKR8lPB6Jsr1YyfK8DaGgsiikxmyDXnzR8c8raScHXdUclHF2ChOmrtBOShn8T9j3ZzaneGBy4hjbPDq9oBVauVgomrlJmENJyyX|KKR8lPB6Jsr1YyfK8DaGgsiikxmyDXnzR8c8raScHXdUclHF2ChOmrtBOShn8T9j3ZzaneGBy4hjbPDq9oBVauVgomrlJmENJyyX|KKR8lPB6Jsr1YyfK8DaGgsiikxmyDXnzR8c8raScHXdUclHF2ChOmrtBOShn8T9j3ZzaneGBy4hjbPDq9oBVauVgomrlJmENJyyX|KKR8lPB6Jsr1YyfK8DaGgsiikxmyDXnzR8c8raScHXdUclHF2ChOmrtBOShn8T9j3ZzaneGBy4hjbPDq9oBVauVgomrlJmENJyyX
179121|TCC-180123249706|1|||2|||2018-01-15 02:27:08.147649|1|2018-01-23 02:27:07.523000|180621|14|1|1||2018-01-23 02:27:08.147649|2018-01-15 02:27:08.147649|2018-01-23 02:27:07.861199|05945fa0-9c8b-11dd-ad8b-0800200c9a66|05945fa0-9c8b-11dd-ad8b-0800200c9a66|1|1|0|0|0|0|1000|192.1.199.1|1|1|1|1|1|2279|2156|17684|29731|1|0|F8323K15R0812117|1|3|333|12|555|0|uMa8xC5KSkfGh8eySLcgcs55ojKYZV1yURcu9TfsU7RtGGwgfZ3ZKj7WVVN5OM6eY7mbvLQBhdp4zYqDAoAg3PZDdKNHRSyVY3LA|uMa8xC5KSkfGh8eySLcgcs55ojKYZV1yURcu9TfsU7RtGGwgfZ3ZKj7WVVN5OM6eY7mbvLQBhdp4zYqDAoAg3PZDdKNHRSyVY3LA|uMa8xC5KSkfGh8eySLcgcs55ojKYZV1yURcu9TfsU7RtGGwgfZ3ZKj7WVVN5OM6eY7mbvLQBhdp4zYqDAoAg3PZDdKNHRSyVY3LA|uMa8xC5KSkfGh8eySLcgcs55ojKYZV1yURcu9TfsU7RtGGwgfZ3ZKj7WVVN5OM6eY7mbvLQBhdp4zYqDAoAg3PZDdKNHRSyVY3LA|uMa8xC5KSkfGh8eySLcgcs55ojKYZV1yURcu9TfsU7RtGGwgfZ3ZKj7WVVN5OM6eY7mbvLQBhdp4zYqDAoAg3PZDdKNHRSyVY3LA
179120|TCC-180123249705|1|||2|||2018-01-15 02:23:26.053100|1|2018-01-23 02:23:24.046000|180620|14|4|1||2018-01-23 02:23:26.053100|2018-01-15 02:23:26.053100|2018-01-23 02:23:25.047661|05945fa0-9c8b-11dd-ad8b-0800200c9a66|05945fa0-9c8b-11dd-ad8b-0800200c9a66|1|1|0|0|0|0|1000|192.1.199.1|1|1|0|1|1|2280|1267|8338|18725|1|0|9802000004081710|1|0|333|12|555|0|9ByKvHOLppJHDwkGber70oCkwAsj0oz3O1em4Y2MFkXW68AGrmV3uVJ3yuPb4YptuguQo1Ia86LcltpfTZkyMRGJ2KBLVvTNzrB5|9ByKvHOLppJHDwkGber70oCkwAsj0oz3O1em4Y2MFkXW68AGrmV3uVJ3yuPb4YptuguQo1Ia86LcltpfTZkyMRGJ2KBLVvTNzrB5|9ByKvHOLppJHDwkGber70oCkwAsj0oz3O1em4Y2MFkXW68AGrmV3uVJ3yuPb4YptuguQo1Ia86LcltpfTZkyMRGJ2KBLVvTNzrB5|9ByKvHOLppJHDwkGber70oCkwAsj0oz3O1em4Y2MFkXW68AGrmV3uVJ3yuPb4YptuguQo1Ia86LcltpfTZkyMRGJ2KBLVvTNzrB5|9ByKvHOLppJHDwkGber70oCkwAsj0oz3O1em4Y2MFkXW68AGrmV3uVJ3yuPb4YptuguQo1Ia86LcltpfTZkyMRGJ2KBLVvTNzrB5
179100|TCC-180123249703|1|||2|||2018-01-15 02:19:30.904345|1|2018-01-23 02:19:28.639000|180600|14|1|1||2018-01-23 02:19:30.904345|2018-01-15 02:19:30.904345|2018-01-23 02:19:29.787007|05945fa0-9c8b-11dd-ad8b-0800200c9a66|05945fa0-9c8b-11dd-ad8b-0800200c9a66|1|1|0|0|0|0|1000|192.1.199.1|1|1|1|1|1|2281|2213|32000|30532|1|0|9802000004081710|1|2|333|12|555|0|I1VFs7Sf0HZxcQyyIkUCnwNI25vDLmUWK0FbPdBmqy1xrcoycZ2d1EBu7b0dJ2twqLplT0zJ5eBTMk4563b2yL4sVtH8Fh8IHd8B|I1VFs7Sf0HZxcQyyIkUCnwNI25vDLmUWK0FbPdBmqy1xrcoycZ2d1EBu7b0dJ2twqLplT0zJ5eBTMk4563b2yL4sVtH8Fh8IHd8B|I1VFs7Sf0HZxcQyyIkUCnwNI25vDLmUWK0FbPdBmqy1xrcoycZ2d1EBu7b0dJ2twqLplT0zJ5eBTMk4563b2yL4sVtH8Fh8IHd8B|I1VFs7Sf0HZxcQyyIkUCnwNI25vDLmUWK0FbPdBmqy1xrcoycZ2d1EBu7b0dJ2twqLplT0zJ5eBTMk4563b2yL4sVtH8Fh8IHd8B|I1VFs7Sf0HZxcQyyIkUCnwNI25vDLmUWK0FbPdBmqy1xrcoycZ2d1EBu7b0dJ2twqLplT0zJ5eBTMk4563b2yL4sVtH8Fh8IHd8B
178580|TCC-180123249479|1|||2|||2018-01-11 23:27:35.795465|0||180080|3|2|2||2018-01-23 23:26:57.722208|2018-01-11 23:27:35.795465|2018-01-23 23:27:35.556346|05945fa0-9c8b-11dd-ad8b-0800200c9a66|05945fa0-9c8b-11dd-ad8b-0800200c9a66|1|0|3|6|3|0|1000|192.1.199.1|1|1|1|1|1|2283|2259|7395|22718|1|0|9802000004081710|1|2|333|12|555|1|t6eUr4N04PdkzvpPSVAPQIm8RCV7xOvDxedFXYapgEQK13G0O7N0exlHrnkli7aAuLZKM2MK1dz82fN50MyNCebvnLAhuJogBqxQ|t6eUr4N04PdkzvpPSVAPQIm8RCV7xOvDxedFXYapgEQK13G0O7N0exlHrnkli7aAuLZKM2MK1dz82fN50MyNCebvnLAhuJogBqxQ|t6eUr4N04PdkzvpPSVAPQIm8RCV7xOvDxedFXYapgEQK13G0O7N0exlHrnkli7aAuLZKM2MK1dz82fN50MyNCebvnLAhuJogBqxQ|t6eUr4N04PdkzvpPSVAPQIm8RCV7xOvDxedFXYapgEQK13G0O7N0exlHrnkli7aAuLZKM2MK1dz82fN50MyNCebvnLAhuJogBqxQ|t6eUr4N04PdkzvpPSVAPQIm8RCV7xOvDxedFXYapgEQK13G0O7N0exlHrnkli7aAuLZKM2MK1dz82fN50MyNCebvnLAhuJogBqxQ
177280|TCC-180123249226|1|||2|||2018-01-10 14:41:14.539202|0||178800|3|2|2||2018-01-23 14:41:14.539202|2018-01-10 14:41:14.539202|2018-01-23 14:41:13.194045|20dc5455-db48-4934-a437-e36bbaf1bd6a|20dc5455-db48-4934-a437-e36bbaf1bd6a|1|1|0|0|3|0|1000|192.1.199.1|1|1|1|1|1|2284|1312|32309|31623|1|0|9802000004081710|1|1|333|12|555|1|Spmnjl3iS8SMxC3sv7hQPRBwCpNfAATfYRkI6D7sA8nEfWI9hQLYe4OftNKUPmeg8XaLgmquFVbbc4uKXVpS4o9gcUKzFl0nNewd|Spmnjl3iS8SMxC3sv7hQPRBwCpNfAATfYRkI6D7sA8nEfWI9hQLYe4OftNKUPmeg8XaLgmquFVbbc4uKXVpS4o9gcUKzFl0nNewd|Spmnjl3iS8SMxC3sv7hQPRBwCpNfAATfYRkI6D7sA8nEfWI9hQLYe4OftNKUPmeg8XaLgmquFVbbc4uKXVpS4o9gcUKzFl0nNewd|Spmnjl3iS8SMxC3sv7hQPRBwCpNfAATfYRkI6D7sA8nEfWI9hQLYe4OftNKUPmeg8XaLgmquFVbbc4uKXVpS4o9gcUKzFl0nNewd|Spmnjl3iS8SMxC3sv7hQPRBwCpNfAATfYRkI6D7sA8nEfWI9hQLYe4OftNKUPmeg8XaLgmquFVbbc4uKXVpS4o9gcUKzFl0nNewd
175500|TCC-180123248219|1|||2|||2018-01-08 06:27:50.722023|0||176960|3|3|2||2018-01-23 06:27:50.722023|2018-01-08 06:27:50.722023|2018-01-23 06:27:49.356248|05945fa0-9c8b-11dd-ad8b-0800200c9a66|05945fa0-9c8b-11dd-ad8b-0800200c9a66|1|0|1|5|1|0|1000|192.1.199.1|1|1|0|1|1|2287|2764|12903|779|1|0|9802000004081710|1|2|333|12|555|0|3cvNbMGdCZOQWeQaSEphW7FRZnVlNApGaZAIhLEIEjYLs8oUGbkTMzKFizXy9rg3d3pWH8Gonw31cQL4ghLCBpteVOZIILI6I25t|3cvNbMGdCZOQWeQaSEphW7FRZnVlNApGaZAIhLEIEjYLs8oUGbkTMzKFizXy9rg3d3pWH8Gonw31cQL4ghLCBpteVOZIILI6I25t|3cvNbMGdCZOQWeQaSEphW7FRZnVlNApGaZAIhLEIEjYLs8oUGbkTMzKFizXy9rg3d3pWH8Gonw31cQL4ghLCBpteVOZIILI6I25t|3cvNbMGdCZOQWeQaSEphW7FRZnVlNApGaZAIhLEIEjYLs8oUGbkTMzKFizXy9rg3d3pWH8Gonw31cQL4ghLCBpteVOZIILI6I25t|3cvNbMGdCZOQWeQaSEphW7FRZnVlNApGaZAIhLEIEjYLs8oUGbkTMzKFizXy9rg3d3pWH8Gonw31cQL4ghLCBpteVOZIILI6I25t
168623|TCC-180123244348|1|||2|||2018-01-15 06:52:09.377039|0||170063|20|3|2||2018-01-23 06:48:34.839529|2018-01-15 06:52:09.377039|2018-01-23 06:52:08.574787|05945fa0-9c8b-11dd-ad8b-0800200c9a66|f4fd4f91-6a77-46c2-9e54-de71f7c16bbf|1|0|0|0|12|0|1000|192.1.199.1|1|1|0|1|1|2288|1146|27302|1218|0|0|9802000004081710|1|3|333|12|555|0|MFtKT7Fn3xRKEAQzoebr7RMcDyxJPIg4En17lfwE7BwTbGmFrubr01suDOrL395jPYQFquVUkxLHi7TZ0i9jDrSCrmnv3nRqaZ2u|MFtKT7Fn3xRKEAQzoebr7RMcDyxJPIg4En17lfwE7BwTbGmFrubr01suDOrL395jPYQFquVUkxLHi7TZ0i9jDrSCrmnv3nRqaZ2u|MFtKT7Fn3xRKEAQzoebr7RMcDyxJPIg4En17lfwE7BwTbGmFrubr01suDOrL395jPYQFquVUkxLHi7TZ0i9jDrSCrmnv3nRqaZ2u|MFtKT7Fn3xRKEAQzoebr7RMcDyxJPIg4En17lfwE7BwTbGmFrubr01suDOrL395jPYQFquVUkxLHi7TZ0i9jDrSCrmnv3nRqaZ2u|MFtKT7Fn3xRKEAQzoebr7RMcDyxJPIg4En17lfwE7BwTbGmFrubr01suDOrL395jPYQFquVUkxLHi7TZ0i9jDrSCrmnv3nRqaZ2u
168622|TCC-180123244347|1|||2|||2018-01-15 06:52:13.043391|0||170062|20|3|2||2018-01-23 06:47:23.411746|2018-01-15 06:52:13.043391|2018-01-23 06:52:12.842824|05945fa0-9c8b-11dd-ad8b-0800200c9a66|f4fd4f91-6a77-46c2-9e54-de71f7c16bbf|1|0|2|4|23|0|1000|192.1.199.1|1|1|0|1|1|2289|647|22785|6730|0|0|9802000004081710|1|1|333|12|555|0|ftLfmbUV7uPmKwMoE7dtbzC28MbJ0y2s4PJQEWfTSad0UbYXkPOBIOeBzQfA4sRkYxNSS1MCmJxdBJGfL3pFBebjKNs2lJPCZM2S|ftLfmbUV7uPmKwMoE7dtbzC28MbJ0y2s4PJQEWfTSad0UbYXkPOBIOeBzQfA4sRkYxNSS1MCmJxdBJGfL3pFBebjKNs2lJPCZM2S|ftLfmbUV7uPmKwMoE7dtbzC28MbJ0y2s4PJQEWfTSad0UbYXkPOBIOeBzQfA4sRkYxNSS1MCmJxdBJGfL3pFBebjKNs2lJPCZM2S|ftLfmbUV7uPmKwMoE7dtbzC28MbJ0y2s4PJQEWfTSad0UbYXkPOBIOeBzQfA4sRkYxNSS1MCmJxdBJGfL3pFBebjKNs2lJPCZM2S|ftLfmbUV7uPmKwMoE7dtbzC28MbJ0y2s4PJQEWfTSad0UbYXkPOBIOeBzQfA4sRkYxNSS1MCmJxdBJGfL3pFBebjKNs2lJPCZM2S
168581|TCC-180123244320|1|||2|||2018-01-15 03:02:10.514109|1|2018-01-23 03:02:08.751000|170021|14|3|1||2018-01-23 00:39:08.618291|2018-01-15 03:02:10.514109|2018-01-23 03:02:10.018140|05945fa0-9c8b-11dd-ad8b-0800200c9a66|f4fd4f91-6a77-46c2-9e54-de71f7c16bbf|1|1|0|0|0|0|1000|192.1.199.1|1|1|0|1|1|2313|638|20744|20677|0|0|9802000004081710|1|3|333|12|555|0|cai2C3jAgzaCZnIaBr5EUt8kPStneJ7zX3Y70JhCt5EQ48aI2spkdID8Q2v7dBoWKvlygmXXQvw5IgdJz6KtPfi4dCSDimwWYFUf|cai2C3jAgzaCZnIaBr5EUt8kPStneJ7zX3Y70JhCt5EQ48aI2spkdID8Q2v7dBoWKvlygmXXQvw5IgdJz6KtPfi4dCSDimwWYFUf|cai2C3jAgzaCZnIaBr5EUt8kPStneJ7zX3Y70JhCt5EQ48aI2spkdID8Q2v7dBoWKvlygmXXQvw5IgdJz6KtPfi4dCSDimwWYFUf|cai2C3jAgzaCZnIaBr5EUt8kPStneJ7zX3Y70JhCt5EQ48aI2spkdID8Q2v7dBoWKvlygmXXQvw5IgdJz6KtPfi4dCSDimwWYFUf|cai2C3jAgzaCZnIaBr5EUt8kPStneJ7zX3Y70JhCt5EQ48aI2spkdID8Q2v7dBoWKvlygmXXQvw5IgdJz6KtPfi4dCSDimwWYFUf
168521|TCC-180123244305|1|||2|||2018-01-15 16:02:09.141829|0||169961|20|3|2||2018-01-23 14:55:54.944408|2018-01-15 16:02:09.141829|2018-01-23 16:02:09.129698|05945fa0-9c8b-11dd-ad8b-0800200c9a66|f4fd4f91-6a77-46c2-9e54-de71f7c16bbf|1|0|0|0|31|0|1000|192.1.199.1|1|1|0|1|1|2314|1123|7870|3896|0|0|9802000004081710|1|0|333|12|555|0|s08b3n0uUQVqMyszpQ8hUjZS9yH9iFo0xf2WVyGDtqGs1euyiyDbPA2xQlBsPhHoiOsB1FRLVjq4xwcOs845JcSbiB9WX8H8eU4z|s08b3n0uUQVqMyszpQ8hUjZS9yH9iFo0xf2WVyGDtqGs1euyiyDbPA2xQlBsPhHoiOsB1FRLVjq4xwcOs845JcSbiB9WX8H8eU4z|s08b3n0uUQVqMyszpQ8hUjZS9yH9iFo0xf2WVyGDtqGs1euyiyDbPA2xQlBsPhHoiOsB1FRLVjq4xwcOs845JcSbiB9WX8H8eU4z|s08b3n0uUQVqMyszpQ8hUjZS9yH9iFo0xf2WVyGDtqGs1euyiyDbPA2xQlBsPhHoiOsB1FRLVjq4xwcOs845JcSbiB9WX8H8eU4z|s08b3n0uUQVqMyszpQ8hUjZS9yH9iFo0xf2WVyGDtqGs1euyiyDbPA2xQlBsPhHoiOsB1FRLVjq4xwcOs845JcSbiB9WX8H8eU4z
168520|TCC-180123244303|1|||2|||2018-01-15 16:02:06.242050|0||169960|20|3|2||2018-01-23 14:50:24.493163|2018-01-15 16:02:06.242050|2018-01-23 16:02:06.001536|05945fa0-9c8b-11dd-ad8b-0800200c9a66|f4fd4f91-6a77-46c2-9e54-de71f7c16bbf|1|0|0|0|213|0|1000|192.1.199.1|0|1|0|1|1|2315|644|18627|32439|0|0|9802000004081710|1|0|333|12|555|0|0QK2gowV6EQ7ETKZ2r7ip6YUgHcPnMB4ij0p5CiSzQlaoOuRsVf96lXzhQNB8RY4PIUgjYjmAhJedfB2dbn6tpgfJlvxep6oST5X|0QK2gowV6EQ7ETKZ2r7ip6YUgHcPnMB4ij0p5CiSzQlaoOuRsVf96lXzhQNB8RY4PIUgjYjmAhJedfB2dbn6tpgfJlvxep6oST5X|0QK2gowV6EQ7ETKZ2r7ip6YUgHcPnMB4ij0p5CiSzQlaoOuRsVf96lXzhQNB8RY4PIUgjYjmAhJedfB2dbn6tpgfJlvxep6oST5X|0QK2gowV6EQ7ETKZ2r7ip6YUgHcPnMB4ij0p5CiSzQlaoOuRsVf96lXzhQNB8RY4PIUgjYjmAhJedfB2dbn6tpgfJlvxep6oST5X|0QK2gowV6EQ7ETKZ2r7ip6YUgHcPnMB4ij0p5CiSzQlaoOuRsVf96lXzhQNB8RY4PIUgjYjmAhJedfB2dbn6tpgfJlvxep6oST5X
168502|TCC-180123244293|1|||2|||2018-01-15 13:22:06.817584|0||169942|20|3|2||2018-01-23 13:10:46.017213|2018-01-15 13:22:06.817584|2018-01-23 13:22:06.550651|05945fa0-9c8b-11dd-ad8b-0800200c9a66|f4fd4f91-6a77-46c2-9e54-de71f7c16bbf|1|0|1|3|12|0|1000|192.1.199.1|0|1|0|1|1|2316|2067|21786|13819|0|0|9802000004081710|1|3|333|12|555|0|dq7gfQh8mGrhQ4Mnmn5HJi2G44y2GCBDWBySvTUmD9xQxKU1TFn2lw0rSHDQa3TEX9aIhdopPSrRLaXuKZCAHm2g3tCc6rbpUJyc|dq7gfQh8mGrhQ4Mnmn5HJi2G44y2GCBDWBySvTUmD9xQxKU1TFn2lw0rSHDQa3TEX9aIhdopPSrRLaXuKZCAHm2g3tCc6rbpUJyc|dq7gfQh8mGrhQ4Mnmn5HJi2G44y2GCBDWBySvTUmD9xQxKU1TFn2lw0rSHDQa3TEX9aIhdopPSrRLaXuKZCAHm2g3tCc6rbpUJyc|dq7gfQh8mGrhQ4Mnmn5HJi2G44y2GCBDWBySvTUmD9xQxKU1TFn2lw0rSHDQa3TEX9aIhdopPSrRLaXuKZCAHm2g3tCc6rbpUJyc|dq7gfQh8mGrhQ4Mnmn5HJi2G44y2GCBDWBySvTUmD9xQxKU1TFn2lw0rSHDQa3TEX9aIhdopPSrRLaXuKZCAHm2g3tCc6rbpUJyc
168466|TCC-180123244307|1|||2|||2018-01-15 16:02:11.252814|0||169906|20|3|2||2018-01-23 14:58:34.841499|2018-01-15 16:02:11.252814|2018-01-23 16:02:11.243421|05945fa0-9c8b-11dd-ad8b-0800200c9a66|f4fd4f91-6a77-46c2-9e54-de71f7c16bbf|1|0|0|0|3|0|1000|192.1.199.1|0|1|0|1|1|2317|2210|23703|9938|0|0|9802000004081710|1|3|333|12|555|0|AdRgznFYAAwE3xsncGUGBYzkZTa7lo58umk8wqKiqdtRczWpJQoZ0HmDyTq7XLbDmN5HNQMXvyZj7plAPNX7uKcwHHwkRS8K58BC|AdRgznFYAAwE3xsncGUGBYzkZTa7lo58umk8wqKiqdtRczWpJQoZ0HmDyTq7XLbDmN5HNQMXvyZj7plAPNX7uKcwHHwkRS8K58BC|AdRgznFYAAwE3xsncGUGBYzkZTa7lo58umk8wqKiqdtRczWpJQoZ0HmDyTq7XLbDmN5HNQMXvyZj7plAPNX7uKcwHHwkRS8K58BC|AdRgznFYAAwE3xsncGUGBYzkZTa7lo58umk8wqKiqdtRczWpJQoZ0HmDyTq7XLbDmN5HNQMXvyZj7plAPNX7uKcwHHwkRS8K58BC|AdRgznFYAAwE3xsncGUGBYzkZTa7lo58umk8wqKiqdtRczWpJQoZ0HmDyTq7XLbDmN5HNQMXvyZj7plAPNX7uKcwHHwkRS8K58BC
168465|TCC-180123244306|1|||2|||2018-01-15 16:02:10.263506|0||169905|20|3|2||2018-01-23 14:58:30.938666|2018-01-15 16:02:10.263506|2018-01-23 16:02:10.246844|05945fa0-9c8b-11dd-ad8b-0800200c9a66|f4fd4f91-6a77-46c2-9e54-de71f7c16bbf|1|0|1|2|3|0|1000|192.1.199.1|0|1|0|1|1|2319|817|1655|20899|0|0|9802000004081710|1|2|333|12|555|0|pGMnr0tBOTzqiwnELUpPzuiwF6A7EH27Iy9K4Cx45kD6lajR9nhiLVJIussThLJK1oQ6TD6IDLTuOGHRVGvBJtfNhz7ReKmQUaXc|pGMnr0tBOTzqiwnELUpPzuiwF6A7EH27Iy9K4Cx45kD6lajR9nhiLVJIussThLJK1oQ6TD6IDLTuOGHRVGvBJtfNhz7ReKmQUaXc|pGMnr0tBOTzqiwnELUpPzuiwF6A7EH27Iy9K4Cx45kD6lajR9nhiLVJIussThLJK1oQ6TD6IDLTuOGHRVGvBJtfNhz7ReKmQUaXc|pGMnr0tBOTzqiwnELUpPzuiwF6A7EH27Iy9K4Cx45kD6lajR9nhiLVJIussThLJK1oQ6TD6IDLTuOGHRVGvBJtfNhz7ReKmQUaXc|pGMnr0tBOTzqiwnELUpPzuiwF6A7EH27Iy9K4Cx45kD6lajR9nhiLVJIussThLJK1oQ6TD6IDLTuOGHRVGvBJtfNhz7ReKmQUaXc
168464|TCC-180123244304|1|||2|||2018-01-15 16:02:08.139382|0||169904|20|3|2||2018-01-23 14:52:27.998401|2018-01-15 16:02:08.139382|2018-01-23 16:02:08.126201|05945fa0-9c8b-11dd-ad8b-0800200c9a66|f4fd4f91-6a77-46c2-9e54-de71f7c16bbf|1|0|0|0|2|0|1000|192.1.199.1|1|1|0|1|1|2320|812|23409|32289|0|0|9802000004081710|1|1|333|12|555|0|RnV22QlQQGpUyvfKV7ddQzr8HCdU86JycaP0ZRSWmCyvUVnaFDdvg1v1WHJovpRfoYJPahNZzvRpTF9Uq7wDPKElgfgegWMjGsrC|RnV22QlQQGpUyvfKV7ddQzr8HCdU86JycaP0ZRSWmCyvUVnaFDdvg1v1WHJovpRfoYJPahNZzvRpTF9Uq7wDPKElgfgegWMjGsrC|RnV22QlQQGpUyvfKV7ddQzr8HCdU86JycaP0ZRSWmCyvUVnaFDdvg1v1WHJovpRfoYJPahNZzvRpTF9Uq7wDPKElgfgegWMjGsrC|RnV22QlQQGpUyvfKV7ddQzr8HCdU86JycaP0ZRSWmCyvUVnaFDdvg1v1WHJovpRfoYJPahNZzvRpTF9Uq7wDPKElgfgegWMjGsrC|RnV22QlQQGpUyvfKV7ddQzr8HCdU86JycaP0ZRSWmCyvUVnaFDdvg1v1WHJovpRfoYJPahNZzvRpTF9Uq7wDPKElgfgegWMjGsrC
